node_id,node
3359,7000230006_5991	
3360,7000230006_60852	
3361,7000230006_6230	
3362,7000230006_6279	
3363,7000230006_68873	
3364,7000230006_6918141	
3365,7000230006_6918182	
3366,7000230006_6918446	
3367,7000230006_6918602	
3368,7000230006_9290	
3369,7000230006_9677	
3370,7000300242_10152654	
3371,7000300242_10201696	
3372,7000300242_10313457	
3373,7000300242_10345214	
3374,7000300242_130956	
3375,7000300242_13109	
3376,7000300242_13388558	
3377,7000300242_154257	
3378,7000300242_16750192	
3379,7000300242_176405	
3380,7000300242_179337	
3381,7000300242_2088	
3382,7000300242_216416	
3383,7000300242_223368	
3384,7000300242_25022354	
3385,7000300242_3001028	
3386,7000300242_44137686	
3387,7000300242_444008	
3388,7000300242_5035	
3389,7000300242_5280795	
3390,7000300242_5280933	
3391,7000300242_5282367	
3392,7000300242_5283731	
3393,7000300242_57398987	
3394,7000300242_5757	
3395,7000300242_5870	
3396,7000300242_5878	
3397,7000300242_5881	
3398,7000300242_5991	
3399,7000300242_60852	
3400,7000300242_6230	
3401,7000300242_6279	
3402,7000300242_68873	
3403,7000300242_6918141	
3404,7000300242_6918182	
3405,7000300242_6918446	
3406,7000300242_6918602	
3407,7000300242_9290	
3408,7000300242_9677	
3409,7000300243_10152654	
3410,7000300243_10201696	
3411,7000300243_10313457	
3412,7000300243_10345214	
3413,7000300243_130956	
3414,7000300243_13109	
3415,7000300243_13388558	
3416,7000300243_154257	
3417,7000300243_16750192	
3418,7000300243_176405	
3419,7000300243_179337	
3420,7000300243_2088	
3421,7000300243_216416	
3422,7000300243_223368	
3423,7000300243_25022354	
3424,7000300243_3001028	
3425,7000300243_44137686	
3426,7000300243_444008	
3427,7000300243_5035	
3428,7000300243_5280795	
3429,7000300243_5280933	
3430,7000300243_5282367	
3431,7000300243_5283731	
3432,7000300243_57398987	
3433,7000300243_5757	
3434,7000300243_5870	
3435,7000300243_5878	
3436,7000300243_5881	
3437,7000300243_5991	
3438,7000300243_60852	
3439,7000300243_6230	
3440,7000300243_6279	
3441,7000300243_68873	
3442,7000300243_6918141	
3443,7000300243_6918182	
3444,7000300243_6918446	
3445,7000300243_6918602	
3446,7000300243_9290	
3447,7000300243_9677	
3448,7000300244_10152654	
3449,7000300244_10201696	
3450,7000300244_10313457	
3451,7000300244_10345214	
3452,7000300244_130956	
3453,7000300244_13109	
3454,7000300244_13388558	
3455,7000300244_154257	
3456,7000300244_16750192	
3457,7000300244_176405	
3458,7000300244_179337	
3459,7000300244_2088	
3460,7000300244_216416	
3461,7000300244_223368	
3462,7000300244_25022354	
3463,7000300244_3001028	
3464,7000300244_44137686	
3465,7000300244_444008	
3466,7000300244_5035	
3467,7000300244_5280795	
3468,7000300244_5280933	
3469,7000300244_5282367	
3470,7000300244_5283731	
3471,7000300244_57398987	
3472,7000300244_5757	
3473,7000300244_5870	
3474,7000300244_5878	
3475,7000300244_5881	
3476,7000300244_5991	
3477,7000300244_60852	
3478,7000300244_6230	
3479,7000300244_6279	
3480,7000300244_68873	
3481,7000300244_6918141	
3482,7000300244_6918182	
3483,7000300244_6918446	
3484,7000300244_6918602	
3485,7000300244_9290	
3486,7000300244_9677	
3487,7001700020012_10152654	
3488,7001700020012_10201696	
3489,7001700020012_10313457	
3490,7001700020012_10345214	
3491,7001700020012_130956	
3492,7001700020012_13109	
3493,7001700020012_13388558	
3494,7001700020012_154257	
3495,7001700020012_16750192	
3496,7001700020012_176405	
3497,7001700020012_179337	
3498,7001700020012_2088	
3499,7001700020012_216416	
3500,7001700020012_223368	
3501,7001700020012_25022354	
3502,7001700020012_3001028	
3503,7001700020012_44137686	
3504,7001700020012_444008	
3505,7001700020012_5035	
3506,7001700020012_5280795	
3507,7001700020012_5280933	
3508,7001700020012_5282367	
3509,7001700020012_5283731	
3510,7001700020012_57398987	
3511,7001700020012_5757	
3512,7001700020012_5870	
3513,7001700020012_5878	
3514,7001700020012_5881	
3515,7001700020012_5991	
3516,7001700020012_60852	
3517,7001700020012_6230	
3518,7001700020012_6279	
3519,7001700020012_68873	
3520,7001700020012_6918141	
3521,7001700020012_6918182	
3522,7001700020012_6918446	
3523,7001700020012_6918602	
3524,7001700020012_9290	
3525,7001700020012_9677	
3526,7001700020013_10152654	
3527,7001700020013_10201696	
3528,7001700020013_10313457	
3529,7001700020013_10345214	
3530,7001700020013_130956	
3531,7001700020013_13109	
3532,7001700020013_13388558	
3533,7001700020013_154257	
3534,7001700020013_16750192	
3535,7001700020013_176405	
3536,7001700020013_179337	
3537,7001700020013_2088	
3538,7001700020013_216416	
3539,7001700020013_223368	
3540,7001700020013_25022354	
3541,7001700020013_3001028	
3542,7001700020013_44137686	
3543,7001700020013_444008	
3544,7001700020013_5035	
3545,7001700020013_5280795	
3546,7001700020013_5280933	
3547,7001700020013_5282367	
3548,7001700020013_5283731	
3549,7001700020013_57398987	
3550,7001700020013_5757	
3551,7001700020013_5870	
3552,7001700020013_5878	
3553,7001700020013_5881	
3554,7001700020013_5991	
3555,7001700020013_60852	
3556,7001700020013_6230	
3557,7001700020013_6279	
3558,7001700020013_68873	
3559,7001700020013_6918141	
3560,7001700020013_6918182	
3561,7001700020013_6918446	
3562,7001700020013_6918602	
3563,7001700020013_9290	
3564,7001700020013_9677	
3565,7001700020014_10152654	
3566,7001700020014_10201696	
3567,7001700020014_10313457	
3568,7001700020014_10345214	
3569,7001700020014_130956	
3570,7001700020014_13109	
3571,7001700020014_13388558	
3572,7001700020014_154257	
3573,7001700020014_16750192	
3574,7001700020014_176405	
3575,7001700020014_179337	
3576,7001700020014_2088	
3577,7001700020014_216416	
3578,7001700020014_223368	
3579,7001700020014_25022354	
3580,7001700020014_3001028	
3581,7001700020014_44137686	
3582,7001700020014_444008	
3583,7001700020014_5035	
3584,7001700020014_5280795	
3585,7001700020014_5280933	
3586,7001700020014_5282367	
3587,7001700020014_5283731	
3588,7001700020014_57398987	
3589,7001700020014_5757	
3590,7001700020014_5870	
3591,7001700020014_5878	
3592,7001700020014_5881	
3593,7001700020014_5991	
3594,7001700020014_60852	
3595,7001700020014_6230	
3596,7001700020014_6279	
3597,7001700020014_68873	
3598,7001700020014_6918141	
3599,7001700020014_6918182	
3600,7001700020014_6918446	
3601,7001700020014_6918602	
3602,7001700020014_9290	
3603,7001700020014_9677	
3604,7001700020015_10152654	
3605,7001700020015_10201696	
3606,7001700020015_10313457	
3607,7001700020015_10345214	
3608,7001700020015_130956	
3609,7001700020015_13109	
3610,7001700020015_13388558	
3611,7001700020015_154257	
3612,7001700020015_16750192	
3613,7001700020015_176405	
3614,7001700020015_179337	
3615,7001700020015_2088	
3616,7001700020015_216416	
3617,7001700020015_223368	
3618,7001700020015_25022354	
3619,7001700020015_3001028	
3620,7001700020015_44137686	
3621,7001700020015_444008	
3622,7001700020015_5035	
3623,7001700020015_5280795	
3624,7001700020015_5280933	
3625,7001700020015_5282367	
3626,7001700020015_5283731	
3627,7001700020015_57398987	
3628,7001700020015_5757	
3629,7001700020015_5870	
3630,7001700020015_5878	
3631,7001700020015_5881	
3632,7001700020015_5991	
3633,7001700020015_60852	
3634,7001700020015_6230	
3635,7001700020015_6279	
3636,7001700020015_68873	
3637,7001700020015_6918141	
3638,7001700020015_6918182	
3639,7001700020015_6918446	
3640,7001700020015_6918602	
3641,7001700020015_9290	
3642,7001700020015_9677	
3643,7002300150024_10152654	
3644,7002300150024_10201696	
3645,7002300150024_10313457	
3646,7002300150024_10345214	
3647,7002300150024_130956	
3648,7002300150024_13109	
3649,7002300150024_13388558	
3650,7002300150024_154257	
3651,7002300150024_16750192	
3652,7002300150024_176405	
3653,7002300150024_179337	
3654,7002300150024_2088	
3655,7002300150024_216416	
3656,7002300150024_223368	
3657,7002300150024_25022354	
3658,7002300150024_3001028	
3659,7002300150024_44137686	
3660,7002300150024_444008	
3661,7002300150024_5035	
3662,7002300150024_5280795	
3663,7002300150024_5280933	
3664,7002300150024_5282367	
3665,7002300150024_5283731	
3666,7002300150024_57398987	
3667,7002300150024_5757	
3668,7002300150024_5870	
3669,7002300150024_5878	
3670,7002300150024_5881	
3671,7002300150024_5991	
3672,7002300150024_60852	
3673,7002300150024_6230	
3674,7002300150024_6279	
3675,7002300150024_68873	
3676,7002300150024_6918141	
3677,7002300150024_6918182	
3678,7002300150024_6918446	
3679,7002300150024_6918602	
3680,7002300150024_9290	
3681,7002300150024_9677	
3682,1000100250021_11600642	
3683,1000100250022_91458	
3684,1000100250022_160254	
3685,1000100250022_11600642	
3686,1000100250022_5742590	
3687,1000100250022_5281807	
3688,1000100250022_11629084	
3689,1000100250022_164676	
3690,1000600020026_91458	
3691,1000600020026_160254	
3692,1000600020026_11600642	
3693,1000600020026_5742590	
3694,1000600020026_5281807	
3695,1000600020026_11629084	
3696,1000600020026_164676	
3697,1001300050013_91458	
3698,1001300050013_160254	
3699,1001300050013_11600642	
3700,1001300050013_5742590	
3701,1001300050013_5281807	
3702,1001300050013_11629084	
3703,1001300050013_164676	
3704,1001400010022_91458	
3705,1001400010022_160254	
3706,1001400010022_11600642	
3707,1001400010022_5742590	
3708,1001400010022_5281807	
3709,1001400010022_11629084	
3710,1001400010022_164676	
3711,1001400010024_91458	
3712,1001400010024_160254	
3713,1001400010024_11600642	
3714,1001400010024_5742590	
3715,1001400010024_5281807	
3716,1001400010024_11629084	
3717,1001400010024_164676	
3718,1001800005_91458	
3719,1001800005_160254	
3720,1001800005_11600642	
3721,1001800005_5742590	
3722,1001800005_5281807	
3723,1001800005_11629084	
3724,1001800005_164676	
3725,1001900026_91458	
3726,1001900026_160254	
3727,1001900026_11600642	
3728,1001900026_5742590	
3729,1001900026_5281807	
3730,1001900026_11629084	
3731,1001900026_164676	
3732,1002200190014_91458	
3733,1002200190014_160254	
3734,1002200190014_11600642	
3735,1002200190014_5742590	
3736,1002200190014_5281807	
3737,1002200190014_11629084	
3738,1002200190014_164676	
3739,1002500225_91458	
3740,1002500225_160254	
3741,1002500225_11600642	
3742,1002500225_5742590	
3743,1002500225_5281807	
3744,1002500225_11629084	
3745,1002500225_164676	
3746,1002600235_91458	
3747,1002600235_160254	
3748,1002600235_11600642	
3749,1002600235_5742590	
3750,1002600235_5281807	
3751,1002600235_11629084	
3752,1002600235_164676	
3753,2000100060013_91458	
3754,2000100060013_11600642	
3755,2000100060015_91458	
3756,2000100060015_11600642	
3757,2000100060019_91458	
3758,2000100060019_11600642	
3759,2000100060021_91458	
3760,2000100060021_160254	
3761,2000100060021_11600642	
3762,2000100060021_5742590	
3763,2000100060021_5281807	
3764,2000100060021_11629084	
3765,2000100060021_164676	
3766,2000100060023_91458	
3767,2000100060023_160254	
3768,2000100060023_11600642	
3769,2000100060023_5742590	
3770,2000100060023_5281807	
3771,2000100060023_11629084	
3772,2000100060023_164676	
3773,2000100060024_91458	
3774,2000100060024_160254	
3775,2000100060024_11600642	
3776,2000100060024_5742590	
3777,2000100060024_5281807	
3778,2000100060024_11629084	
3779,2000100060024_164676	
3780,2000100060026_91458	
3781,2000100060026_160254	
3782,2000100060026_11600642	
3783,2000100060026_11629084	
3784,2000100060026_164676	
3785,2000200040006_91458	
3786,2000200040006_160254	
3787,2000200040006_11600642	
3788,2000200040006_5742590	
3789,2000200040006_5281807	
3790,2000200040006_11629084	
3791,2000200040006_164676	
3792,2000200040010_91458	
3793,2000200040010_160254	
3794,2000200040010_11600642	
3795,2000200040010_5742590	
3796,2000200040010_5281807	
3797,2000200040010_11629084	
3798,2000200040010_164676	
3799,2000700120017_91458	
3800,2000700120017_160254	
3801,2000700120017_11600642	
3802,2000700120017_5742590	
3803,2000700120017_5281807	
3804,2000700120017_11629084	
3805,2000700120017_164676	
3806,2000800060016_91458	
3807,2000800060016_160254	
3808,2000800060016_11600642	
3809,2000800060016_5742590	
3810,2000800060016_5281807	
3811,2000800060016_11629084	
3812,2000800060016_164676	
3813,2001600100012_91458	
3814,2001600100012_160254	
3815,2001600100012_11600642	
3816,2001600100012_5742590	
3817,2001600100012_5281807	
3818,2001600100012_11629084	
3819,2001600100012_164676	
3820,2001780_91458	
3821,2001780_160254	
3822,2001780_11600642	
3823,2001780_5742590	
3824,2001780_5281807	
3825,2001780_11629084	
3826,2001780_164676	
3827,2001800010008_91458	
3828,2001800010008_160254	
3829,2001800010008_11600642	
3830,2001800010008_5742590	
3831,2001800010008_5281807	
3832,2001800010008_11629084	
3833,2001800010008_164676	
3834,2002600050004_91458	
3835,2002600050004_11600642	
3836,2002600050005_91458	
3837,2002600050005_11600642	
3838,2002600050006_91458	
3839,2002600050006_11600642	
3840,2002600050007_91458	
3841,2002600050007_11600642	
3842,2002600050008_91458	
3843,2002600050008_11600642	
3844,2002600050012_91458	
3845,2002600050012_11600642	
3846,2002600050013_91458	
3847,2002600050013_11600642	
3848,2002600050014_91458	
3849,2002600050014_11600642	
3850,2002600050015_91458	
3851,2002600050015_11600642	
3852,2002600050016_91458	
3853,2002600050016_11600642	
3854,3000100261_91458	
3855,3000100261_160254	
3856,3000100261_11600642	
3857,3000100261_5742590	
3858,3000100261_5281807	
3859,3000100261_11629084	
3860,3000100261_164676	
3861,3000100262_91458	
3862,3000100262_160254	
3863,3000100262_11600642	
3864,3000100262_5742590	
3865,3000100262_5281807	
3866,3000100262_11629084	
3867,3000100262_164676	
3868,3000100263_91458	
3869,3000100263_160254	
3870,3000100263_11600642	
3871,3000100263_5742590	
3872,3000100263_5281807	
3873,3000100263_11629084	
3874,3000100263_164676	
3875,3000250018_91458	
3876,3000250018_160254	
3877,3000250018_11600642	
3878,3000250018_5742590	
3879,3000250018_5281807	
3880,3000250018_11629084	
3881,3000250018_164676	
3882,3000265_91458	
3883,3000265_160254	
3884,3000265_11600642	
3885,3000265_5742590	
3886,3000265_5281807	
3887,3000265_11629084	
3888,3000265_164676	
3889,3000266_91458	
3890,3000266_160254	
3891,3000266_11600642	
3892,3000266_5742590	
3893,3000266_5281807	
3894,3000266_11629084	
3895,3000266_164676	
3896,3000267_91458	
3897,3000267_160254	
3898,3000267_11600642	
3899,3000267_5742590	
3900,3000267_5281807	
3901,3000267_11629084	
3902,3000267_164676	
3903,3000268_91458	
3904,3000268_160254	
3905,3000268_11600642	
3906,3000268_5742590	
3907,3000268_5281807	
3908,3000268_11629084	
3909,3000268_164676	
3910,3000340013_91458	
3911,3000340013_160254	
3912,3000340013_11600642	
3913,3000340013_5742590	
3914,3000340013_5281807	
3915,3000340013_11629084	
3916,3000340013_164676	
3917,3000300194_91458	
3918,3000300194_160254	
3919,3000300194_11600642	
3920,3000300194_5742590	
3921,3000300194_5281807	
3922,3000300194_11629084	
3923,3000300194_164676	
3924,3000300196_91458	
3925,3000300196_160254	
3926,3000300196_11600642	
3927,3000300196_5742590	
3928,3000300196_5281807	
3929,3000300196_11629084	
3930,3000300196_164676	
3931,3000500207_91458	
3932,3000500207_160254	
3933,3000500207_11600642	
3934,3000500207_5742590	
3935,3000500207_5281807	
3936,3000500207_11629084	
3937,3000500207_164676	
3938,3000600260016_91458	
3939,3000600260016_160254	
3940,3000600260016_11600642	
3941,3000600260016_5742590	
3942,3000600260016_5281807	
3943,3000600260016_11629084	
3944,3000600260016_164676	
3945,3000600260018_91458	
3946,3000600260018_160254	
3947,3000600260018_11600642	
3948,3000600260018_5742590	
3949,3000600260018_5281807	
3950,3000600260018_11629084	
3951,3000600260018_164676	
3952,3000600260019_91458	
3953,3000600260019_160254	
3954,3000600260019_11600642	
3955,3000600260019_5742590	
3956,3000600260019_5281807	
3957,3000600260019_11629084	
3958,3000600260019_164676	
3959,3000600260020_91458	
3960,3000600260020_160254	
3961,3000600260020_11600642	
3962,3000600260020_5742590	
3963,3000600260020_5281807	
3964,3000600260020_11629084	
3965,3000600260020_164676	
3966,3000830003_91458	
3967,3000830003_160254	
3968,3000830003_11600642	
3969,3000830003_5742590	
3970,3000830003_5281807	
3971,3000830003_11629084	
3972,3000830003_164676	
3973,3001410022_91458	
3974,3001410022_160254	
3975,3001410022_11600642	
3976,3001410022_5742590	
3977,3001410022_5281807	
3978,3001410022_11629084	
3979,3001410022_164676	
3980,3001410023_91458	
3981,3001410023_160254	
3982,3001410023_11600642	
3983,3001410023_5742590	
3984,3001410023_5281807	
3985,3001410023_11629084	
3986,3001410023_164676	
3987,3001430012_91458	
3988,3001430012_160254	
3989,3001430012_11600642	
3990,3001430012_5742590	
3991,3001430012_5281807	
3992,3001430012_11629084	
3993,3001430012_164676	
3994,3001445_91458	
3995,3001445_160254	
3996,3001445_11600642	
3997,3001445_5742590	
3998,3001445_5281807	
3999,3001445_11629084	
4000,3001445_164676	
4001,3001446_91458	
4002,3001446_160254	
4003,3001446_11600642	
4004,3001446_5742590	
4005,3001446_5281807	
4006,3001446_11629084	
4007,3001446_164676	
4008,3001449_91458	
4009,3001449_160254	
4010,3001449_11600642	
4011,3001449_5742590	
4012,3001449_5281807	
4013,3001449_11629084	
4014,3001449_164676	
4015,3001450008_91458	
4016,3001450008_160254	
4017,3001450008_11600642	
4018,3001450008_5742590	
4019,3001450008_5281807	
4020,3001450008_11629084	
4021,3001450008_164676	
4022,3001450010_91458	
4023,3001450010_160254	
4024,3001450010_11600642	
4025,3001450010_5742590	
4026,3001450010_5281807	
4027,3001450010_11629084	
4028,3001450010_164676	
4029,3001460011_91458	
4030,3001460011_160254	
4031,3001460011_11600642	
4032,3001460011_5742590	
4033,3001460011_5281807	
4034,3001460011_11629084	
4035,3001460011_164676	
4036,3002200080023_91458	
4037,3002200080023_160254	
4038,3002200080023_11600642	
4039,3002200080023_5742590	
4040,3002200080023_5281807	
4041,3002200080023_11629084	
4042,3002200080023_164676	
4043,4000400150008_91458	
4044,4000400150008_160254	
4045,4000400150008_11600642	
4046,4000400150008_5742590	
4047,4000400150008_5281807	
4048,4000400150008_11629084	
4049,4000400150008_164676	
4050,4000500180019_91458	
4051,4000500180019_160254	
4052,4000500180019_11600642	
4053,4000500180019_5742590	
4054,4000500180019_5281807	
4055,4000500180019_11629084	
4056,4000500180019_164676	
4057,4000900200005_91458	
4058,4000900200005_160254	
4059,4000900200005_11600642	
4060,4000900200005_5742590	
4061,4000900200005_5281807	
4062,4000900200005_11629084	
4063,4000900200005_164676	
4064,4000900200006_91458	
4065,4000900200006_160254	
4066,4000900200006_11600642	
4067,4000900200006_5742590	
4068,4000900200006_5281807	
4069,4000900200006_11629084	
4070,4000900200006_164676	
4071,4001000220010_91458	
4072,4001000220010_160254	
4073,4001000220010_11600642	
4074,4001000220010_5742590	
4075,4001000220010_5281807	
4076,4001000220010_11629084	
4077,4001000220010_164676	
4078,4001220024_91458	
4079,4001220024_160254	
4080,4001220024_11600642	
4081,4001220024_5742590	
4082,4001220024_5281807	
4083,4001220024_11629084	
4084,4001220024_164676	
4085,4001416_91458	
4086,4001416_160254	
4087,4001416_11600642	
4088,4001416_5742590	
4089,4001416_5281807	
4090,4001416_11629084	
4091,4001416_164676	
4092,4001479_91458	
4093,4001479_160254	
4094,4001479_11600642	
4095,4001479_5742590	
4096,4001479_5281807	
4097,4001479_11629084	
4098,4001479_164676	
4099,4001480023_91458	
4100,4001480023_160254	
4101,4001480023_11600642	
4102,4001480023_5742590	
4103,4001480023_5281807	
4104,4001480023_11629084	
4105,4001480023_164676	
4106,4002460008_91458	
4107,4002460008_160254	
4108,4002460008_11600642	
4109,4002460008_5742590	
4110,4002460008_5281807	
4111,4002460008_11629084	
4112,4002460008_164676	
4113,4002460009_91458	
4114,4002460009_160254	
4115,4002460009_11600642	
4116,4002460009_5742590	
4117,4002460009_5281807	
4118,4002460009_11629084	
4119,4002460009_164676	
4120,4002460010_91458	
4121,4002460010_160254	
4122,4002460010_11600642	
4123,4002460010_5742590	
4124,4002460010_5281807	
4125,4002460010_11629084	
4126,4002460010_164676	
4127,5000200140017_91458	
4128,5000200140017_11600642	
4129,5000800030012_91458	
4130,5000800030012_160254	
4131,5000800030012_11600642	
4132,5000800030012_11629084	
4133,5000800030012_164676	
4134,5000940008_91458	
4135,5000940008_160254	
4136,5000940008_11600642	
4137,5000940008_11629084	
4138,5000940008_164676	
4139,5001094_91458	
4140,5001094_160254	
4141,5001094_11600642	
4142,5001094_5742590	
4143,5001094_5281807	
4144,5001094_11629084	
4145,5001094_164676	
4146,5001000017_91458	
4147,5001000017_160254	
4148,5001000017_11600642	
4149,5001000017_5742590	
4150,5001000017_5281807	
4151,5001000017_11629084	
4152,5001000017_164676	
4153,5001000083_91458	
4154,5001000083_11600642	
4155,5001460015_91458	
4156,5001460015_160254	
4157,5001460015_11600642	
4158,5001460015_5742590	
4159,5001460015_5281807	
4160,5001460015_11629084	
4161,5001460015_164676	
4162,5002000040009_91458	
4163,5002000040009_160254	
4164,5002000040009_11600642	
4165,5002000040009_5742590	
4166,5002000040009_5281807	
4167,5002000040009_11629084	
4168,5002000040009_164676	
4169,5002200154_91458	
4170,5002200154_160254	
4171,5002200154_11600642	
4172,5002200154_5742590	
4173,5002200154_5281807	
4174,5002200154_11629084	
4175,5002200154_164676	
4176,5002400260006_91458	
4177,5002400260006_160254	
4178,5002400260006_11600642	
4179,5002400260006_5742590	
4180,5002400260006_5281807	
4181,5002400260006_11629084	
4182,5002400260006_164676	
4183,5002400260008_91458	
4184,5002400260008_160254	
4185,5002400260008_11600642	
4186,5002400260008_5742590	
4187,5002400260008_5281807	
4188,5002400260008_11629084	
4189,5002400260008_164676	
4190,6000731_91458	
4191,6000731_160254	
4192,6000731_11600642	
4193,6000731_5742590	
4194,6000731_5281807	
4195,6000731_11629084	
4196,6000731_164676	
4197,6000732_91458	
4198,6000732_160254	
4199,6000732_11600642	
4200,6000732_11629084	
4201,6000732_164676	
4202,6001400020006_91458	
4203,6001400020006_160254	
4204,6001400020006_11600642	
4205,6001400020006_5742590	
4206,6001400020006_5281807	
4207,6001400020006_11629084	
4208,6001400020006_164676	
4209,6001400020008_91458	
4210,6001400020008_160254	
4211,6001400020008_11600642	
4212,6001400020008_5742590	
4213,6001400020008_5281807	
4214,6001400020008_11629084	
4215,6001400020008_164676	
4216,6001400020009_91458	
4217,6001400020009_160254	
4218,6001400020009_11600642	
4219,6001400020009_5742590	
4220,6001400020009_5281807	
4221,6001400020009_11629084	
4222,6001400020009_164676	
4223,6001600070017_91458	
4224,6001600070017_160254	
4225,6001600070017_11600642	
4226,6001600070017_5742590	
4227,6001600070017_5281807	
4228,6001600070017_11629084	
4229,6001600070017_164676	
4230,6002200050003_91458	
4231,6002200050003_160254	
4232,6002200050003_11600642	
4233,6002200050003_5742590	
4234,6002200050003_5281807	
4235,6002200050003_11629084	
4236,6002200050003_164676	
4237,7000100180007_91458	
4238,7000100180007_160254	
4239,7000100180007_11600642	
4240,7000100180007_5742590	
4241,7000100180007_5281807	
4242,7000100180007_11629084	
4243,7000100180007_164676	
4244,7000220022_91458	
4245,7000220022_160254	
4246,7000220022_11600642	
4247,7000220022_5742590	
4248,7000220022_5281807	
4249,7000220022_11629084	
4250,7000220022_164676	
4251,7000220025_91458	
4252,7000220025_160254	
4253,7000220025_11600642	
4254,7000220025_5742590	
4255,7000220025_5281807	
4256,7000220025_11629084	
4257,7000220025_164676	
4258,7000220026_91458	
4259,7000220026_160254	
4260,7000220026_11600642	
4261,7000220026_5742590	
4262,7000220026_5281807	
4263,7000220026_11629084	
4264,7000220026_164676	
4265,7000237_91458	
4266,7000237_160254	
4267,7000237_11600642	
4268,7000237_5742590	
4269,7000237_5281807	
4270,7000237_11629084	
4271,7000237_164676	
4272,7000230006_91458	
4273,7000230006_160254	
4274,7000230006_11600642	
4275,7000230006_5742590	
4276,7000230006_5281807	
4277,7000230006_11629084	
4278,7000230006_164676	
4279,7000300242_91458	
4280,7000300242_160254	
4281,7000300242_11600642	
4282,7000300242_5742590	
4283,7000300242_5281807	
4284,7000300242_11629084	
4285,7000300242_164676	
4286,7000300243_91458	
4287,7000300243_160254	
4288,7000300243_11600642	
4289,7000300243_5742590	
4290,7000300243_5281807	
4291,7000300243_11629084	
4292,7000300243_164676	
4293,7000300244_91458	
4294,7000300244_160254	
4295,7000300244_11600642	
4296,7000300244_5742590	
4297,7000300244_5281807	
4298,7000300244_11629084	
4299,7000300244_164676	
4300,7001700020012_91458	
4301,7001700020012_160254	
4302,7001700020012_11600642	
4303,7001700020012_5742590	
4304,7001700020012_5281807	
4305,7001700020012_11629084	
4306,7001700020012_164676	
4307,7001700020013_91458	
4308,7001700020013_160254	
4309,7001700020013_11600642	
4310,7001700020013_5742590	
4311,7001700020013_5281807	
4312,7001700020013_11629084	
4313,7001700020013_164676	
4314,7001700020014_91458	
4315,7001700020014_160254	
4316,7001700020014_11600642	
4317,7001700020014_5742590	
4318,7001700020014_5281807	
4319,7001700020014_11629084	
4320,7001700020014_164676	
4321,7001700020015_91458	
4322,7001700020015_160254	
4323,7001700020015_11600642	
4324,7001700020015_5742590	
4325,7001700020015_5281807	
4326,7001700020015_11629084	
4327,7001700020015_164676	
4328,7002300150024_91458	
4329,7002300150024_160254	
4330,7002300150024_11600642	
4331,7002300150024_5742590	
4332,7002300150024_5281807	
4333,7002300150024_11629084	
4334,7002300150024_164676	
